id,t,s,p,q,date
bitstamp,2020-08-14T10:56:09.714Z,xrpusd,0.29596,8010,2020-08-14
bitstamp,2020-08-14T10:56:13.891Z,xrpusd,0.29558,5000,2020-08-14
bitstamp,2020-08-14T10:56:15.497Z,xrpusd,0.29592,2794.05803314,2020-08-14
bitstamp,2020-08-14T10:56:24.703Z,xrpusd,0.29573,982.9578021,2020-08-14
bitstamp,2020-08-14T10:56:24.744Z,xrpusd,0.29573,360.0474472,2020-08-14
bitstamp,2020-08-14T10:56:24.781Z,xrpusd,0.29573,350.31949587,2020-08-14
bitstamp,2020-08-14T10:56:52.259Z,xrpusd,0.29603,386.8265,2020-08-14
bitstamp,2020-08-14T10:57:03.820Z,xrpusd,0.29612,14872.43,2020-08-14
bitstamp,2020-08-14T10:57:17.068Z,xrpusd,0.29599,15372.91,2020-08-14
bitstamp,2020-08-14T10:57:27.638Z,xrpusd,0.29589,9000,2020-08-14
bitstamp,2020-08-14T10:57:35.361Z,xrpusd,0.29556,11250,2020-08-14
bitstamp,2020-08-14T10:57:56.652Z,xrpusd,0.29536,197.10283781,2020-08-14
bitstamp,2020-08-14T10:58:15.798Z,xrpusd,0.29552,10260,2020-08-14
bitstamp,2020-08-14T10:58:25.101Z,xrpusd,0.29538,414.73109922,2020-08-14
bitstamp,2020-08-14T10:58:25.142Z,xrpusd,0.29538,423.01406236,2020-08-14
bitstamp,2020-08-14T10:58:25.190Z,xrpusd,0.29538,726.74043426,2020-08-14
bitstamp,2020-08-14T10:59:17.874Z,xrpusd,0.29537,9000,2020-08-14
bitstamp,2020-08-14T10:59:23.955Z,xrpusd,0.29539,7568.23,2020-08-14
bitstamp,2020-08-14T10:59:24.166Z,xrpusd,0.29539,0.00014373,2020-08-14
bitstamp,2020-08-14T10:59:28.096Z,xrpusd,0.2956,730,2020-08-14
bitstamp,2020-08-14T10:59:38.279Z,xrpusd,0.29552,270,2020-08-14
bitstamp,2020-08-14T10:59:57.880Z,xrpusd,0.29515,9360,2020-08-14
bitstamp,2020-08-14T11:00:07.895Z,xrpusd,0.29502,1589.96323467,2020-08-14
bitstamp,2020-08-14T11:00:23.805Z,xrpusd,0.29492,10000,2020-08-14
bitstamp,2020-08-14T11:00:23.805Z,xrpusd,0.29492,5000,2020-08-14
bitstamp,2020-08-14T11:00:23.805Z,xrpusd,0.29493,2500,2020-08-14
bitstamp,2020-08-14T11:00:23.805Z,xrpusd,0.29498,7915.93956873,2020-08-14
bitstamp,2020-08-14T11:00:23.805Z,xrpusd,0.29498,4991.22362877,2020-08-14
bitstamp,2020-08-14T11:00:25.314Z,xrpusd,0.29472,450.34335639,2020-08-14
bitstamp,2020-08-14T11:00:25.354Z,xrpusd,0.29472,740.86661207,2020-08-14
bitstamp,2020-08-14T11:00:25.394Z,xrpusd,0.29472,375.09652001,2020-08-14
bitstamp,2020-08-14T11:01:01.462Z,xrpusd,0.29461,1700,2020-08-14
bitstamp,2020-08-14T11:01:02.833Z,xrpusd,0.29464,1700,2020-08-14
bitstamp,2020-08-14T11:01:03.835Z,xrpusd,0.29467,5000,2020-08-14
bitstamp,2020-08-14T11:01:17.762Z,xrpusd,0.29448,158.18958949,2020-08-14
bitstamp,2020-08-14T11:01:18.731Z,xrpusd,0.29449,348.72546346,2020-08-14
bitstamp,2020-08-14T11:01:28Z,xrpusd,0.29443,75000,2020-08-14
bitstamp,2020-08-14T11:01:40.216Z,xrpusd,0.29402,4007,2020-08-14
bitstamp,2020-08-14T11:01:40.589Z,xrpusd,0.29402,993,2020-08-14
bitstamp,2020-08-14T11:01:40.589Z,xrpusd,0.294,64.1333,2020-08-14
bitstamp,2020-08-14T11:01:40.648Z,xrpusd,0.294,21.57418299,2020-08-14
bitstamp,2020-08-14T11:01:52.107Z,xrpusd,0.29388,18532.885,2020-08-14
bitstamp,2020-08-14T11:01:52.290Z,xrpusd,0.29362,2824.896432,2020-08-14
bitstamp,2020-08-14T11:02:02.113Z,xrpusd,0.2941,148.79292757,2020-08-14
bitstamp,2020-08-14T11:02:02.782Z,xrpusd,0.2941,0.00012263,2020-08-14
bitstamp,2020-08-14T11:02:02.782Z,xrpusd,0.29418,128.49263693,2020-08-14
bitstamp,2020-08-14T11:02:03.482Z,xrpusd,0.29417,160.58741544,2020-08-14
bitstamp,2020-08-14T11:02:04.182Z,xrpusd,0.29417,156.64411734,2020-08-14
bitstamp,2020-08-14T11:02:04.990Z,xrpusd,0.29417,144.54227147,2020-08-14
bitstamp,2020-08-14T11:02:05.668Z,xrpusd,0.29417,176.66655335,2020-08-14
bitstamp,2020-08-14T11:02:06.400Z,xrpusd,0.29417,168.71196926,2020-08-14
bitstamp,2020-08-14T11:02:07.085Z,xrpusd,0.29418,152.59365014,2020-08-14
bitstamp,2020-08-14T11:02:07.781Z,xrpusd,0.29426,132.43390199,2020-08-14
bitstamp,2020-08-14T11:02:08.478Z,xrpusd,0.29428,140.44447464,2020-08-14
bitstamp,2020-08-14T11:02:09.182Z,xrpusd,0.29428,148.46404784,2020-08-14
bitstamp,2020-08-14T11:02:09.372Z,xrpusd,0.29428,18148.152,2020-08-14
bitstamp,2020-08-14T11:02:09.974Z,xrpusd,0.29444,136.36054883,2020-08-14
bitstamp,2020-08-14T11:02:10.682Z,xrpusd,0.29444,148.38337182,2020-08-14
bitstamp,2020-08-14T11:02:11.481Z,xrpusd,0.29443,168.46109431,2020-08-14
bitstamp,2020-08-14T11:02:12.185Z,xrpusd,0.29443,148.3884115,2020-08-14
bitstamp,2020-08-14T11:02:13.072Z,xrpusd,0.29442,124.38013721,2020-08-14
bitstamp,2020-08-14T11:02:13.775Z,xrpusd,0.29428,172.59072991,2020-08-14
bitstamp,2020-08-14T11:02:14.477Z,xrpusd,0.29428,100.77419009,2020-08-14
bitstamp,2020-08-14T11:02:15.282Z,xrpusd,0.29445,128.40889794,2020-08-14
bitstamp,2020-08-14T11:02:15.976Z,xrpusd,0.29445,172.52504669,2020-08-14
bitstamp,2020-08-14T11:02:17.609Z,xrpusd,0.29444,4065.65004754,2020-08-14
bitstamp,2020-08-14T11:02:17.716Z,xrpusd,0.29444,156.50047547,2020-08-14
bitstamp,2020-08-14T11:02:19.605Z,xrpusd,0.29444,140.3681565,2020-08-14
bitstamp,2020-08-14T11:02:20.382Z,xrpusd,0.29444,160.44015758,2020-08-14
bitstamp,2020-08-14T11:02:21.085Z,xrpusd,0.29444,136.36054883,2020-08-14
bitstamp,2020-08-14T11:02:22.503Z,xrpusd,0.29441,124.38436194,2020-08-14
bitstamp,2020-08-14T11:02:23.176Z,xrpusd,0.29441,160.49047247,2020-08-14
bitstamp,2020-08-14T11:02:23.178Z,xrpusd,0.29441,140.41642607,2020-08-14
bitstamp,2020-08-14T11:02:23.532Z,xrpusd,0.29441,136.40841004,2020-08-14
bitstamp,2020-08-14T11:02:24.096Z,xrpusd,0.29448,172.50747079,2020-08-14
bitstamp,2020-08-14T11:02:24.494Z,xrpusd,0.29448,8751.326,2020-08-14
bitstamp,2020-08-14T11:02:25.807Z,xrpusd,0.29432,334.9012772,2020-08-14
bitstamp,2020-08-14T11:02:25.849Z,xrpusd,0.29432,750.3163381,2020-08-14
bitstamp,2020-08-14T11:02:25.897Z,xrpusd,0.29432,318.62485019,2020-08-14
bitstamp,2020-08-14T11:02:26.895Z,xrpusd,0.29482,144.25751305,2020-08-14
bitstamp,2020-08-14T11:02:33.803Z,xrpusd,0.2944,7446.314846,2020-08-14
bitstamp,2020-08-14T11:03:29.550Z,xrpusd,0.29468,8591.299,2020-08-14
bitstamp,2020-08-14T11:03:35.425Z,xrpusd,0.29467,7502.18569504,2020-08-14
bitstamp,2020-08-14T11:03:35.632Z,xrpusd,0.29464,1973,2020-08-14
bitstamp,2020-08-14T11:03:38.086Z,xrpusd,0.29498,1898.338544,2020-08-14
bitstamp,2020-08-14T11:03:42.839Z,xrpusd,0.29467,10000,2020-08-14
bitstamp,2020-08-14T11:03:42.839Z,xrpusd,0.29467,6895,2020-08-14
bitstamp,2020-08-14T11:03:43.900Z,xrpusd,0.29467,10744.22820773,2020-08-14
bitstamp,2020-08-14T11:04:25.829Z,xrpusd,0.29435,330.90244244,2020-08-14
bitstamp,2020-08-14T11:04:25.891Z,xrpusd,0.29435,365.60003357,2020-08-14
bitstamp,2020-08-14T11:04:25.926Z,xrpusd,0.29435,868.22730185,2020-08-14
bitstamp,2020-08-14T11:04:39.047Z,xrpusd,0.29436,155.59867541,2020-08-14
bitstamp,2020-08-14T11:04:42.040Z,xrpusd,0.29436,9016.7987,2020-08-14
bitstamp,2020-08-14T11:04:42.050Z,xrpusd,0.29436,184.01630547,2020-08-14
bitstamp,2020-08-14T11:04:47.881Z,xrpusd,0.29462,6820.496011,2020-08-14
bitstamp,2020-08-14T11:05:13.778Z,xrpusd,0.29451,1532.91908593,2020-08-14
bitstamp,2020-08-14T11:05:24.118Z,xrpusd,0.29452,65990,2020-08-14
bitstamp,2020-08-14T11:05:28.179Z,xrpusd,0.29442,10000,2020-08-14
bitstamp,2020-08-14T11:05:28.179Z,xrpusd,0.29439,10000,2020-08-14
bitstamp,2020-08-14T11:05:28.179Z,xrpusd,0.29439,4018.041443,2020-08-14
bitstamp,2020-08-14T11:06:02.821Z,xrpusd,0.29434,11407,2020-08-14
bitstamp,2020-08-14T11:06:25.912Z,xrpusd,0.29449,10232.96068662,2020-08-14
bitstamp,2020-08-14T11:06:25.912Z,xrpusd,0.2945,10000,2020-08-14
bitstamp,2020-08-14T11:06:25.912Z,xrpusd,0.29454,7774.45574105,2020-08-14
bitstamp,2020-08-14T11:06:25.912Z,xrpusd,0.29455,2444.70281252,2020-08-14
bitstamp,2020-08-14T11:06:25.960Z,xrpusd,0.29418,424.85475291,2020-08-14
bitstamp,2020-08-14T11:06:26.012Z,xrpusd,0.29418,460.45872913,2020-08-14
bitstamp,2020-08-14T11:06:36.415Z,xrpusd,0.29431,250,2020-08-14
bitstamp,2020-08-14T11:07:27.795Z,xrpusd,0.29465,84.40522653,2020-08-14
bitstamp,2020-08-14T11:07:50.621Z,xrpusd,0.29437,94.5599738,2020-08-14
bitstamp,2020-08-14T11:08:00.059Z,xrpusd,0.29434,184.5932977,2020-08-14
bitstamp,2020-08-14T11:08:17.842Z,xrpusd,0.29455,3190.064723,2020-08-14
bitstamp,2020-08-14T11:08:26.111Z,xrpusd,0.29429,312.66453856,2020-08-14
bitstamp,2020-08-14T11:08:26.163Z,xrpusd,0.29429,986.85295733,2020-08-14
bitstamp,2020-08-14T11:08:26.242Z,xrpusd,0.29429,427.31999559,2020-08-14
bitstamp,2020-08-14T11:08:40.300Z,xrpusd,0.29451,172.42198906,2020-08-14
bitstamp,2020-08-14T11:09:17.410Z,xrpusd,0.29468,4062.33880819,2020-08-14
bitstamp,2020-08-14T11:09:34.127Z,xrpusd,0.29443,7449.85692,2020-08-14
bitstamp,2020-08-14T11:10:08.604Z,xrpusd,0.29452,172.42198906,2020-08-14
bitstamp,2020-08-14T11:10:13.294Z,xrpusd,0.29452,735,2020-08-14
bitstamp,2020-08-14T11:10:25.632Z,xrpusd,0.29441,10459.16844609,2020-08-14
bitstamp,2020-08-14T11:10:25.632Z,xrpusd,0.2944,2988.51306456,2020-08-14
bitstamp,2020-08-14T11:10:26.136Z,xrpusd,0.2944,969.14498298,2020-08-14
bitstamp,2020-08-14T11:10:26.177Z,xrpusd,0.2944,306.0773295,2020-08-14
bitstamp,2020-08-14T11:10:26.219Z,xrpusd,0.2944,345.33833601,2020-08-14
bitstamp,2020-08-14T11:11:21.132Z,xrpusd,0.29425,178.11444499,2020-08-14
bitstamp,2020-08-14T11:12:26.196Z,xrpusd,0.29479,344.42711355,2020-08-14
bitstamp,2020-08-14T11:12:26.251Z,xrpusd,0.29479,380.31508381,2020-08-14
bitstamp,2020-08-14T11:12:26.290Z,xrpusd,0.29479,838.37210292,2020-08-14
bitstamp,2020-08-14T11:12:27.881Z,xrpusd,0.29479,8436.88569972,2020-08-14
bitstamp,2020-08-14T11:12:27.881Z,xrpusd,0.29478,10890,2020-08-14
bitstamp,2020-08-14T11:12:27.881Z,xrpusd,0.29476,4656.18680028,2020-08-14
bitstamp,2020-08-14T11:12:58.782Z,xrpusd,0.29473,8010,2020-08-14
bitstamp,2020-08-14T11:13:10.328Z,xrpusd,0.29471,18610.702,2020-08-14
bitstamp,2020-08-14T11:13:11.335Z,xrpusd,0.2947,18611.35,2020-08-14
bitstamp,2020-08-14T11:14:07.865Z,xrpusd,0.29479,3060.942625,2020-08-14
bitstamp,2020-08-14T11:14:26.364Z,xrpusd,0.29458,435.87119925,2020-08-14
bitstamp,2020-08-14T11:14:26.413Z,xrpusd,0.29458,321.46895831,2020-08-14
bitstamp,2020-08-14T11:14:26.449Z,xrpusd,0.29458,971.91474001,2020-08-14
bitstamp,2020-08-14T11:14:51.864Z,xrpusd,0.29479,8653,2020-08-14
bitstamp,2020-08-14T11:15:43.483Z,xrpusd,0.295,100,2020-08-14
bitstamp,2020-08-14T11:16:22.783Z,xrpusd,0.295,179.45762711,2020-08-14
bitstamp,2020-08-14T11:16:26.600Z,xrpusd,0.29482,914.57323593,2020-08-14
bitstamp,2020-08-14T11:16:26.647Z,xrpusd,0.29482,351.57825317,2020-08-14
bitstamp,2020-08-14T11:16:26.690Z,xrpusd,0.29482,390.50231787,2020-08-14
bitstamp,2020-08-14T11:16:30.931Z,xrpusd,0.295,8.08397289,2020-08-14
bitstamp,2020-08-14T11:16:39.422Z,xrpusd,0.29515,3400,2020-08-14
bitstamp,2020-08-14T11:17:07.844Z,xrpusd,0.29509,250,2020-08-14
bitstamp,2020-08-14T11:17:37.771Z,xrpusd,0.29509,3150,2020-08-14
bitstamp,2020-08-14T11:18:00.393Z,xrpusd,0.29525,2390,2020-08-14
bitstamp,2020-08-14T11:18:03.374Z,xrpusd,0.29494,161.21559403,2020-08-14
bitstamp,2020-08-14T11:18:16.223Z,xrpusd,0.29491,7437.504824,2020-08-14
bitstamp,2020-08-14T11:18:26.626Z,xrpusd,0.29487,406.11461577,2020-08-14
bitstamp,2020-08-14T11:18:26.677Z,xrpusd,0.29487,454.24960253,2020-08-14
bitstamp,2020-08-14T11:18:26.721Z,xrpusd,0.29487,1006.16982147,2020-08-14
bitstamp,2020-08-14T11:19:25.069Z,xrpusd,0.29472,150,2020-08-14
bitstamp,2020-08-14T11:19:25.816Z,xrpusd,0.29495,10000,2020-08-14
bitstamp,2020-08-14T11:19:25.816Z,xrpusd,0.29502,9278.21859697,2020-08-14
bitstamp,2020-08-14T11:20:23.880Z,xrpusd,0.29514,140,2020-08-14
bitstamp,2020-08-14T11:20:26.850Z,xrpusd,0.29482,424.28409497,2020-08-14
bitstamp,2020-08-14T11:20:26.894Z,xrpusd,0.29482,718.03471747,2020-08-14
bitstamp,2020-08-14T11:20:26.943Z,xrpusd,0.29482,321.13486092,2020-08-14
bitstamp,2020-08-14T11:20:27.473Z,xrpusd,0.29482,6276.54632664,2020-08-14
bitstamp,2020-08-14T11:20:27.473Z,xrpusd,0.29482,10000,2020-08-14
bitstamp,2020-08-14T11:20:27.473Z,xrpusd,0.29481,7727.62412136,2020-08-14
bitstamp,2020-08-14T11:21:18.511Z,xrpusd,0.29516,593.279,2020-08-14
bitstamp,2020-08-14T11:21:18.511Z,xrpusd,0.2952,732.874,2020-08-14
bitstamp,2020-08-14T11:21:18.511Z,xrpusd,0.29524,690.995,2020-08-14
bitstamp,2020-08-14T11:21:18.511Z,xrpusd,0.29528,809.651,2020-08-14
bitstamp,2020-08-14T11:21:18.511Z,xrpusd,0.29531,1227.69379458,2020-08-14
bitstamp,2020-08-14T11:21:24.430Z,xrpusd,0.29505,166.94547162,2020-08-14
bitstamp,2020-08-14T11:21:25.915Z,xrpusd,0.29505,9636.3934,2020-08-14
bitstamp,2020-08-14T11:21:25.926Z,xrpusd,0.29505,196.66112838,2020-08-14
bitstamp,2020-08-14T11:21:33.304Z,xrpusd,0.29506,10000,2020-08-14
bitstamp,2020-08-14T11:22:00.086Z,xrpusd,0.29522,4142.6058,2020-08-14
bitstamp,2020-08-14T11:22:00.126Z,xrpusd,0.29522,4134.5192,2020-08-14
bitstamp,2020-08-14T11:22:01.819Z,xrpusd,0.29516,6217.6894,2020-08-14
bitstamp,2020-08-14T11:22:01.822Z,xrpusd,0.29515,4889.63371767,2020-08-14
bitstamp,2020-08-14T11:22:02.395Z,xrpusd,0.29544,139.85919306,2020-08-14
bitstamp,2020-08-14T11:22:02.977Z,xrpusd,0.29544,18.32980694,2020-08-14
bitstamp,2020-08-14T11:22:02.977Z,xrpusd,0.29546,117.52738725,2020-08-14
bitstamp,2020-08-14T11:22:03.479Z,xrpusd,0.29546,127.83456305,2020-08-14
bitstamp,2020-08-14T11:22:03.971Z,xrpusd,0.29546,175.79367765,2020-08-14
bitstamp,2020-08-14T11:22:04.581Z,xrpusd,0.29546,175.79367765,2020-08-14
bitstamp,2020-08-14T11:22:05.080Z,xrpusd,0.29546,111.85947336,2020-08-14
bitstamp,2020-08-14T11:22:05.683Z,xrpusd,0.29546,119.8470182,2020-08-14
bitstamp,2020-08-14T11:22:06.184Z,xrpusd,0.29546,151.76335206,2020-08-14
bitstamp,2020-08-14T11:22:06.781Z,xrpusd,0.29546,135.78826237,2020-08-14
bitstamp,2020-08-14T11:22:07.271Z,xrpusd,0.29549,171.85014721,2020-08-14
bitstamp,2020-08-14T11:22:07.876Z,xrpusd,0.29549,159.83620427,2020-08-14
bitstamp,2020-08-14T11:22:08.379Z,xrpusd,0.29549,151.84947037,2020-08-14
bitstamp,2020-08-14T11:22:08.879Z,xrpusd,0.29549,135.84216047,2020-08-14
bitstamp,2020-08-14T11:22:09.482Z,xrpusd,0.29549,163.79572912,2020-08-14
bitstamp,2020-08-14T11:22:09.978Z,xrpusd,0.29549,163.79572912,2020-08-14
bitstamp,2020-08-14T11:22:10.583Z,xrpusd,0.29549,159.76852008,2020-08-14
bitstamp,2020-08-14T11:22:11.080Z,xrpusd,0.29549,111.81427459,2020-08-14
bitstamp,2020-08-14T11:22:12.177Z,xrpusd,0.29549,155.80899522,2020-08-14
bitstamp,2020-08-14T11:22:12.568Z,xrpusd,0.29549,167.75525398,2020-08-14
bitstamp,2020-08-14T11:22:13.177Z,xrpusd,0.29549,147.78841923,2020-08-14
bitstamp,2020-08-14T11:22:18.790Z,xrpusd,0.29549,175.77582997,2020-08-14
bitstamp,2020-08-14T11:22:20.391Z,xrpusd,0.29549,167.75525398,2020-08-14
bitstamp,2020-08-14T11:22:20.865Z,xrpusd,0.29549,167.75525398,2020-08-14
bitstamp,2020-08-14T11:22:21.369Z,xrpusd,0.29549,119.83485058,2020-08-14
bitstamp,2020-08-14T11:22:21.947Z,xrpusd,0.29524,8988,2020-08-14
bitstamp,2020-08-14T11:22:21.966Z,xrpusd,0.29548,143.79991877,2020-08-14
bitstamp,2020-08-14T11:22:24.385Z,xrpusd,0.29548,175.7817788,2020-08-14
bitstamp,2020-08-14T11:22:24.876Z,xrpusd,0.29548,131.78556924,2020-08-14
bitstamp,2020-08-14T11:22:26.897Z,xrpusd,0.29519,328.37444136,2020-08-14
bitstamp,2020-08-14T11:22:26.935Z,xrpusd,0.29519,834.84328494,2020-08-14
bitstamp,2020-08-14T11:22:26.985Z,xrpusd,0.29519,432.20328755,2020-08-14
bitstamp,2020-08-14T11:22:27.586Z,xrpusd,0.29548,139.87410315,2020-08-14
bitstamp,2020-08-14T11:22:28.065Z,xrpusd,0.29548,151.85460944,2020-08-14
bitstamp,2020-08-14T11:23:17.126Z,xrpusd,0.29517,7463.32608271,2020-08-14
bitstamp,2020-08-14T11:23:18.072Z,xrpusd,0.29509,10319.4,2020-08-14
bitstamp,2020-08-14T11:23:18.091Z,xrpusd,0.29509,210.6,2020-08-14
bitstamp,2020-08-14T11:24:02.242Z,xrpusd,0.29496,7572.1332,2020-08-14
bitstamp,2020-08-14T11:24:23.510Z,xrpusd,0.29533,334.286,2020-08-14
bitstamp,2020-08-14T11:24:23.510Z,xrpusd,0.29537,282.593,2020-08-14
bitstamp,2020-08-14T11:24:23.510Z,xrpusd,0.29541,317.055,2020-08-14
bitstamp,2020-08-14T11:24:23.510Z,xrpusd,0.29542,10000,2020-08-14
bitstamp,2020-08-14T11:24:23.510Z,xrpusd,0.29545,358.41,2020-08-14
bitstamp,2020-08-14T11:24:23.510Z,xrpusd,0.29546,9443.5193853,2020-08-14
bitstamp,2020-08-14T11:24:23.510Z,xrpusd,0.29547,9619.75879642,2020-08-14
bitstamp,2020-08-14T11:24:27.076Z,xrpusd,0.29513,419.04152136,2020-08-14
bitstamp,2020-08-14T11:24:27.112Z,xrpusd,0.29513,723.5314844,2020-08-14
bitstamp,2020-08-14T11:24:27.155Z,xrpusd,0.29513,433.64602063,2020-08-14
bitstamp,2020-08-14T11:24:45.553Z,xrpusd,0.29533,153.53783876,2020-08-14
bitstamp,2020-08-14T11:25:02.196Z,xrpusd,0.29549,292.6383,2020-08-14
bitstamp,2020-08-14T11:25:02.605Z,xrpusd,0.29549,2e-05,2020-08-14
bitstamp,2020-08-14T11:25:04.966Z,xrpusd,0.29554,1000,2020-08-14
bitstamp,2020-08-14T11:25:34.041Z,xrpusd,0.29562,7814.66,2020-08-14
bitstamp,2020-08-14T11:25:47.895Z,xrpusd,0.2958,4168.406974,2020-08-14
bitstamp,2020-08-14T11:25:53.163Z,xrpusd,0.29551,20900.23693404,2020-08-14
bitstamp,2020-08-14T11:26:22.594Z,xrpusd,0.29584,3152.505065,2020-08-14
bitstamp,2020-08-14T11:26:27.213Z,xrpusd,0.29554,399.49525745,2020-08-14
bitstamp,2020-08-14T11:26:27.269Z,xrpusd,0.29554,844.0538156,2020-08-14
bitstamp,2020-08-14T11:26:27.311Z,xrpusd,0.29554,349.59447886,2020-08-14
bitstamp,2020-08-14T11:27:12.396Z,xrpusd,0.29549,9180,2020-08-14
bitstamp,2020-08-14T11:27:41.936Z,xrpusd,0.2954,10080,2020-08-14
bitstamp,2020-08-14T11:27:47.446Z,xrpusd,0.29526,169.2803,2020-08-14
bitstamp,2020-08-14T11:28:07.077Z,xrpusd,0.29526,202.36123803,2020-08-14
bitstamp,2020-08-14T11:28:17.110Z,xrpusd,0.29554,4050.51769642,2020-08-14
bitstamp,2020-08-14T11:28:26.829Z,xrpusd,0.29533,9720,2020-08-14
bitstamp,2020-08-14T11:28:27.774Z,xrpusd,0.29524,399.28606832,2020-08-14
bitstamp,2020-08-14T11:28:27.848Z,xrpusd,0.29524,397.43742315,2020-08-14
bitstamp,2020-08-14T11:28:27.888Z,xrpusd,0.29524,1067.17648865,2020-08-14
bitstamp,2020-08-14T11:28:36.909Z,xrpusd,0.29517,7424.940846,2020-08-14
bitstamp,2020-08-14T11:29:30.049Z,xrpusd,0.29511,153.72548941,2020-08-14
bitstamp,2020-08-14T11:29:41.888Z,xrpusd,0.29514,1000,2020-08-14
bitstamp,2020-08-14T11:30:27.761Z,xrpusd,0.29532,4281.751721,2020-08-14
bitstamp,2020-08-14T11:30:27.857Z,xrpusd,0.29504,455.68353029,2020-08-14
bitstamp,2020-08-14T11:30:27.899Z,xrpusd,0.29504,353.26595414,2020-08-14
bitstamp,2020-08-14T11:30:27.947Z,xrpusd,0.29504,795.34465323,2020-08-14
bitstamp,2020-08-14T11:30:28.466Z,xrpusd,0.29504,6287.0223323,2020-08-14
bitstamp,2020-08-14T11:30:28.466Z,xrpusd,0.295,4000,2020-08-14
bitstamp,2020-08-14T11:30:28.466Z,xrpusd,0.295,10000,2020-08-14
bitstamp,2020-08-14T11:30:28.466Z,xrpusd,0.29497,3663.5334627,2020-08-14
bitstamp,2020-08-14T11:30:38.629Z,xrpusd,0.29497,250,2020-08-14
bitstamp,2020-08-14T11:30:46.400Z,xrpusd,0.2949,7475.853,2020-08-14
bitstamp,2020-08-14T11:30:55.788Z,xrpusd,0.29471,10350,2020-08-14
bitstamp,2020-08-14T11:31:02.218Z,xrpusd,0.29448,2229.827228,2020-08-14
bitstamp,2020-08-14T11:31:07.232Z,xrpusd,0.29493,105.51656325,2020-08-14
bitstamp,2020-08-14T11:31:25.215Z,xrpusd,0.29493,9894.48343675,2020-08-14
bitstamp,2020-08-14T11:31:25.215Z,xrpusd,0.29494,15205.8191714,2020-08-14
bitstamp,2020-08-14T11:31:25.215Z,xrpusd,0.295,5306.765063,2020-08-14
bitstamp,2020-08-14T11:31:27.802Z,xrpusd,0.29467,182.84490132,2020-08-14
bitstamp,2020-08-14T11:32:04.433Z,xrpusd,0.29498,7449.38265947,2020-08-14
bitstamp,2020-08-14T11:32:04.731Z,xrpusd,0.29498,450.683,2020-08-14
bitstamp,2020-08-14T11:32:27.935Z,xrpusd,0.29473,956.40748201,2020-08-14
bitstamp,2020-08-14T11:32:27.974Z,xrpusd,0.29473,435.56891296,2020-08-14
bitstamp,2020-08-14T11:32:28.023Z,xrpusd,0.29473,404.13833456,2020-08-14
bitstamp,2020-08-14T11:33:03.684Z,xrpusd,0.29476,1836.0824,2020-08-14
bitstamp,2020-08-14T11:33:03.684Z,xrpusd,0.29474,10000,2020-08-14
bitstamp,2020-08-14T11:33:03.684Z,xrpusd,0.29474,7282.30856135,2020-08-14
bitstamp,2020-08-14T11:33:03.684Z,xrpusd,0.29472,7173.63177453,2020-08-14
bitstamp,2020-08-14T11:33:03.684Z,xrpusd,0.29471,9657.4595677,2020-08-14
bitstamp,2020-08-14T11:33:09.578Z,xrpusd,0.2948,500,2020-08-14
bitstamp,2020-08-14T11:33:09.812Z,xrpusd,0.2948,210.005424,2020-08-14
bitstamp,2020-08-14T11:34:02.218Z,xrpusd,0.29469,7435.900698,2020-08-14
bitstamp,2020-08-14T11:34:03.375Z,xrpusd,0.29497,261.004,2020-08-14
bitstamp,2020-08-14T11:34:03.491Z,xrpusd,0.29497,0.00081,2020-08-14
bitstamp,2020-08-14T11:34:09.032Z,xrpusd,0.29485,250,2020-08-14
bitstamp,2020-08-14T11:34:09.765Z,xrpusd,0.29485,500,2020-08-14
bitstamp,2020-08-14T11:34:28.069Z,xrpusd,0.29485,323.82300751,2020-08-14
bitstamp,2020-08-14T11:34:28.112Z,xrpusd,0.29485,425.02180287,2020-08-14
bitstamp,2020-08-14T11:34:28.151Z,xrpusd,0.29485,954.51580354,2020-08-14
bitstamp,2020-08-14T11:34:49.018Z,xrpusd,0.29461,162.2354426,2020-08-14
bitstamp,2020-08-14T11:35:17.412Z,xrpusd,0.29491,4059.17059441,2020-08-14
bitstamp,2020-08-14T11:35:26.392Z,xrpusd,0.29491,61036.829,2020-08-14
bitstamp,2020-08-14T11:35:26.414Z,xrpusd,0.29491,0.00040559,2020-08-14
bitstamp,2020-08-14T11:35:50.191Z,xrpusd,0.29509,1585.48509915,2020-08-14
bitstamp,2020-08-14T11:36:04.622Z,xrpusd,0.29509,3497.709,2020-08-14
bitstamp,2020-08-14T11:36:04.688Z,xrpusd,0.29509,0.00085085,2020-08-14
bitstamp,2020-08-14T11:36:28.371Z,xrpusd,0.29528,7880.17278292,2020-08-14
bitstamp,2020-08-14T11:36:28.371Z,xrpusd,0.29526,7220.01811708,2020-08-14
bitstamp,2020-08-14T11:36:28.430Z,xrpusd,0.29526,353.63156244,2020-08-14
bitstamp,2020-08-14T11:36:28.478Z,xrpusd,0.29526,417.75641059,2020-08-14
bitstamp,2020-08-14T11:36:28.522Z,xrpusd,0.29526,907.02442598,2020-08-14
bitstamp,2020-08-14T11:38:10.272Z,xrpusd,0.2958,191.50882098,2020-08-14
bitstamp,2020-08-14T11:38:12.831Z,xrpusd,0.2958,8898.491,2020-08-14
bitstamp,2020-08-14T11:38:28.696Z,xrpusd,0.29579,914.90795076,2020-08-14
